slide_id,scale,h5_path,h5_exists,h5_read_success,h5_error,coords_exists,coords_count,coords_shape,coords_dtype,patch_level,patch_size,h5_downsample_x,h5_downsample_y,h5_level_dim,h5_downsampled_level_dim,h5_name,h5_save_path,required_metadata_complete
2464438-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2464438-B5.h5,True,True,,True,98,"[98,2]",int32,2,256,16.000695531211964,16.001673840267813,"[5751,4182]","[5751,4182]",2464438-B5,patches_coords_5x\patches_256,True
2464438-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2464438-B5.h5,True,True,,True,1244,"[1244,2]",int32,1,256,4.0,4.000179329308387,"[23005,16729]","[23005,16729]",2464438-B5,patches_coords_20x\patches_256,True
2464443-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464443-B.h5,True,True,,True,254,"[254,2]",int32,2,256,16.000382311711483,16.00058696928194,"[7847,5111]","[7847,5111]",2464443-B,patches_coords_5x\patches_256,True
2464443-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464443-B.h5,True,True,,True,3687,"[3687,2]",int32,1,256,4.000095577927871,4.000146742320485,"[31388,20444]","[31388,20444]",2464443-B,patches_coords_20x\patches_256,True
2464548-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464548-B.h5,True,True,,True,337,"[337,2]",int32,2,256,16.000706713780918,16.00154261473197,"[9905,5186]","[9905,5186]",2464548-B,patches_coords_5x\patches_256,True
2464548-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464548-B.h5,True,True,,True,4999,"[4999,2]",int32,1,256,4.000075717422579,4.0,"[39621,20746]","[39621,20746]",2464548-B,patches_coords_20x\patches_256,True
2464690-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464690-B2.h5,True,True,,True,244,"[244,2]",int32,2,256,16.0,16.00058696928194,"[9052,5111]","[9052,5111]",2464690-B2,patches_coords_5x\patches_256,True
2464690-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464690-B2.h5,True,True,,True,3451,"[3451,2]",int32,1,256,4.0,4.000146742320485,"[36208,20444]","[36208,20444]",2464690-B2,patches_coords_20x\patches_256,True
2464812-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2464812-B3.h5,True,True,,True,254,"[254,2]",int32,2,256,16.000966183574878,16.0,"[9315,4948]","[9315,4948]",2464812-B3,patches_coords_5x\patches_256,True
2464812-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2464812-B3.h5,True,True,,True,3682,"[3682,2]",int32,1,256,4.00002683699211,4.0,"[37262,19792]","[37262,19792]",2464812-B3,patches_coords_20x\patches_256,True
2464817-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464817-B.h5,True,True,,True,265,"[265,2]",int32,2,256,16.0003488372093,16.002004738472753,"[8600,5487]","[8600,5487]",2464817-B,patches_coords_5x\patches_256,True
2464817-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464817-B.h5,True,True,,True,3919,"[3919,2]",int32,1,256,4.000087209302325,4.000136674259681,"[34400,21950]","[34400,21950]",2464817-B,patches_coords_20x\patches_256,True
2464879-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464879-B2.h5,True,True,,True,268,"[268,2]",int32,2,256,16.001317523056652,16.000600240096038,"[9867,4998]","[9867,4998]",2464879-B2,patches_coords_5x\patches_256,True
2464879-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464879-B2.h5,True,True,,True,3955,"[3955,2]",int32,1,256,4.000025335056117,4.000150060024009,"[39471,19992]","[39471,19992]",2464879-B2,patches_coords_20x\patches_256,True
2464929-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464929-B.h5,True,True,,True,291,"[291,2]",int32,2,256,16.0,16.002004738472753,"[9416,5487]","[9416,5487]",2464929-B,patches_coords_5x\patches_256,True
2464929-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464929-B.h5,True,True,,True,4295,"[4295,2]",int32,1,256,4.0,4.000136674259681,"[37664,21950]","[37664,21950]",2464929-B,patches_coords_20x\patches_256,True
2464943-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464943-B2.h5,True,True,,True,323,"[323,2]",int32,2,256,16.001243339253996,16.00128783000644,"[11260,4659]","[11260,4659]",2464943-B2,patches_coords_5x\patches_256,True
2464943-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464943-B2.h5,True,True,,True,4501,"[4501,2]",int32,1,256,4.000044402015852,4.000107313408811,"[45043,18637]","[45043,18637]",2464943-B2,patches_coords_20x\patches_256,True
2465202-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465202-B3.h5,True,True,,True,269,"[269,2]",int32,2,256,16.001063418406805,16.00369822485207,"[10344,4056]","[10344,4056]",2465202-B3,patches_coords_5x\patches_256,True
2465202-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465202-B3.h5,True,True,,True,3876,"[3876,2]",int32,1,256,4.000072502295906,4.000184877056757,"[41378,16227]","[41378,16227]",2465202-B3,patches_coords_20x\patches_256,True
2465243-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465243-B2.h5,True,True,,True,348,"[348,2]",int32,2,256,16.000506072874494,16.00099542106311,"[9880,5023]","[9880,5023]",2465243-B2,patches_coords_5x\patches_256,True
2465243-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465243-B2.h5,True,True,,True,5204,"[5204,2]",int32,1,256,4.000025303003467,4.000049768576121,"[39521,20093]","[39521,20093]",2465243-B2,patches_coords_20x\patches_256,True
2465263-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465263-B2.h5,True,True,,True,163,"[163,2]",int32,2,256,16.00092924465684,16.0,"[7533,4446]","[7533,4446]",2465263-B2,patches_coords_5x\patches_256,True
2465263-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465263-B2.h5,True,True,,True,2322,"[2322,2]",int32,1,256,4.000099558623436,4.0,"[30133,17784]","[30133,17784]",2465263-B2,patches_coords_20x\patches_256,True
2465339-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465339-B2.h5,True,True,,True,427,"[427,2]",int32,2,256,16.000777151738877,16.002004738472753,"[10294,5487]","[10294,5487]",2465339-B2,patches_coords_5x\patches_256,True
2465339-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465339-B2.h5,True,True,,True,6254,"[6254,2]",int32,1,256,4.0,4.000136674259681,"[41178,21950]","[41178,21950]",2465339-B2,patches_coords_20x\patches_256,True
2465367-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465367-B3.h5,True,True,,True,125,"[125,2]",int32,2,256,16.00092924465684,16.0,"[7533,4446]","[7533,4446]",2465367-B3,patches_coords_5x\patches_256,True
2465367-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465367-B3.h5,True,True,,True,1600,"[1600,2]",int32,1,256,4.000099558623436,4.0,"[30133,17784]","[30133,17784]",2465367-B3,patches_coords_20x\patches_256,True
2465396-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465396-B2.h5,True,True,,True,165,"[165,2]",int32,2,256,16.00075978219577,16.0,"[7897,4697]","[7897,4697]",2465396-B2,patches_coords_5x\patches_256,True
2465396-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465396-B2.h5,True,True,,True,2463,"[2463,2]",int32,1,256,4.0000633131786385,4.0,"[31589,18788]","[31589,18788]",2465396-B2,patches_coords_20x\patches_256,True
2465397-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465397-B.h5,True,True,,True,157,"[157,2]",int32,2,256,16.001208865010074,16.00110595001106,"[7445,4521]","[7445,4521]",2465397-B,patches_coords_5x\patches_256,True
2465397-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465397-B.h5,True,True,,True,2289,"[2289,2]",int32,1,256,4.000033577328588,4.000055294442909,"[29782,18085]","[29782,18085]",2465397-B,patches_coords_20x\patches_256,True
2465568-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465568-B2.h5,True,True,,True,188,"[188,2]",int32,2,256,16.00105848107965,16.000382848392036,"[7558,5224]","[7558,5224]",2465568-B2,patches_coords_5x\patches_256,True
2465568-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465568-B2.h5,True,True,,True,2648,"[2648,2]",int32,1,256,4.0,4.000095712098009,"[30234,20896]","[30234,20896]",2465568-B2,patches_coords_20x\patches_256,True
2465608-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465608-B2.h5,True,True,,True,259,"[259,2]",int32,2,256,16.000427670266223,16.000206825232677,"[9353,4835]","[9353,4835]",2465608-B2,patches_coords_5x\patches_256,True
2465608-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465608-B2.h5,True,True,,True,3741,"[3741,2]",int32,1,256,4.0,4.000051706308169,"[37413,19340]","[37413,19340]",2465608-B2,patches_coords_20x\patches_256,True
2465625-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465625-B.h5,True,True,,True,172,"[172,2]",int32,2,256,16.001236858379716,16.00239520958084,"[8085,5010]","[8085,5010]",2465625-B,patches_coords_5x\patches_256,True
2465625-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465625-B.h5,True,True,,True,2395,"[2395,2]",int32,1,256,4.000061839094676,4.0,"[32342,20043]","[32342,20043]",2465625-B,patches_coords_20x\patches_256,True
2465636-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465636-B.h5,True,True,,True,230,"[230,2]",int32,2,256,16.0001201345507,16.001162565394303,"[8324,5161]","[8324,5161]",2465636-B,patches_coords_5x\patches_256,True
2465636-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465636-B.h5,True,True,,True,3335,"[3335,2]",int32,1,256,4.000030033637675,4.000096875756842,"[33296,20645]","[33296,20645]",2465636-B,patches_coords_20x\patches_256,True
2465639-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465639-B2.h5,True,True,,True,137,"[137,2]",int32,2,256,16.000871188550093,16.003047541649735,"[8035,4922]","[8035,4922]",2465639-B2,patches_coords_5x\patches_256,True
2465639-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465639-B2.h5,True,True,,True,1782,"[1782,2]",int32,1,256,4.000093338726238,4.000152353867249,"[32141,19691]","[32141,19691]",2465639-B2,patches_coords_20x\patches_256,True
2465643-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465643-B3.h5,True,True,,True,251,"[251,2]",int32,2,256,16.001444283968446,16.00239520958084,"[9001,5010]","[9001,5010]",2465643-B3,patches_coords_5x\patches_256,True
2465643-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465643-B3.h5,True,True,,True,3735,"[3735,2]",int32,1,256,4.000027772377593,4.0,"[36007,20043]","[36007,20043]",2465643-B3,patches_coords_20x\patches_256,True
2465661-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465661-B2.h5,True,True,,True,189,"[189,2]",int32,2,256,16.00041482300885,16.00181451612903,"[7232,4960]","[7232,4960]",2465661-B2,patches_coords_5x\patches_256,True
2465661-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465661-B2.h5,True,True,,True,2618,"[2618,2]",int32,1,256,4.000103705752212,4.000050398145349,"[28928,19842]","[28928,19842]",2465661-B2,patches_coords_20x\patches_256,True
2465795-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2465795-B4.h5,True,True,,True,293,"[293,2]",int32,2,256,16.00083848653181,16.000928160386113,"[9541,5387]","[9541,5387]",2465795-B4,patches_coords_5x\patches_256,True
2465795-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2465795-B4.h5,True,True,,True,4156,"[4156,2]",int32,1,256,4.0,4.000046405865701,"[38166,21549]","[38166,21549]",2465795-B4,patches_coords_20x\patches_256,True
2465827-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2465827-B5.h5,True,True,,True,211,"[211,2]",int32,2,256,16.000123869689087,16.00110595001106,"[8073,4521]","[8073,4521]",2465827-B5,patches_coords_5x\patches_256,True
2465827-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2465827-B5.h5,True,True,,True,3054,"[3054,2]",int32,1,256,4.000030967422272,4.000055294442909,"[32292,18085]","[32292,18085]",2465827-B5,patches_coords_20x\patches_256,True
2465843-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465843-B2.h5,True,True,,True,269,"[269,2]",int32,2,256,16.00126074498567,16.002004738472753,"[8725,5487]","[8725,5487]",2465843-B2,patches_coords_5x\patches_256,True
2465843-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465843-B2.h5,True,True,,True,3656,"[3656,2]",int32,1,256,4.0000859549596015,4.000136674259681,"[34902,21950]","[34902,21950]",2465843-B2,patches_coords_20x\patches_256,True
2465989-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465989-B2.h5,True,True,,True,205,"[205,2]",int32,2,256,16.000929848124805,16.0,"[9679,5061]","[9679,5061]",2465989-B2,patches_coords_5x\patches_256,True
2465989-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465989-B2.h5,True,True,,True,2922,"[2922,2]",int32,1,256,4.000025827780361,4.0,"[38718,20244]","[38718,20244]",2465989-B2,patches_coords_20x\patches_256,True
2466152-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466152-B2.h5,True,True,,True,155,"[155,2]",int32,2,256,16.000463034418893,16.002230649118893,"[6479,4483]","[6479,4483]",2466152-B2,patches_coords_5x\patches_256,True
2466152-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466152-B2.h5,True,True,,True,2250,"[2250,2]",int32,1,256,4.000115758604723,4.000111520017843,"[25916,17934]","[25916,17934]",2466152-B2,patches_coords_20x\patches_256,True
2466159-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466159-B2.h5,True,True,,True,234,"[234,2]",int32,2,256,16.00014376078206,16.002004738472753,"[6956,5487]","[6956,5487]",2466159-B2,patches_coords_5x\patches_256,True
2466159-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466159-B2.h5,True,True,,True,3385,"[3385,2]",int32,1,256,4.000035940195515,4.000136674259681,"[27824,21950]","[27824,21950]",2466159-B2,patches_coords_20x\patches_256,True
2466264-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466264-B2.h5,True,True,,True,188,"[188,2]",int32,2,256,16.00127648710748,16.002004738472753,"[7834,5487]","[7834,5487]",2466264-B2,patches_coords_5x\patches_256,True
2466264-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466264-B2.h5,True,True,,True,2653,"[2653,2]",int32,1,256,4.000063820282086,4.000136674259681,"[31338,21950]","[31338,21950]",2466264-B2,patches_coords_20x\patches_256,True
2466285-B,5x,data/yiyuan/patches_coords_5x/patches_256/2466285-B.h5,True,True,,True,154,"[154,2]",int32,2,256,16.001526911820843,16.003290917068888,"[7859,4558]","[7859,4558]",2466285-B,patches_coords_5x\patches_256,True
2466285-B,20x,data/yiyuan/patches_coords_20x/patches_256/2466285-B.h5,True,True,,True,2263,"[2263,2]",int32,1,256,4.0,4.000164518782561,"[31439,18235]","[31439,18235]",2466285-B,patches_coords_20x\patches_256,True
2466580-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2466580-B5.h5,True,True,,True,102,"[102,2]",int32,2,256,16.00212977424393,16.002511931675457,"[7043,3981]","[7043,3981]",2466580-B5,patches_coords_5x\patches_256,True
2466580-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2466580-B5.h5,True,True,,True,1408,"[1408,2]",int32,1,256,4.000106477373558,4.000125580811252,"[28175,15926]","[28175,15926]",2466580-B5,patches_coords_20x\patches_256,True
2466581-B1,5x,data/yiyuan/patches_coords_5x/patches_256/2466581-B1.h5,True,True,,True,300,"[300,2]",int32,2,256,16.001576139670224,16.002100840336134,"[8248,5236]","[8248,5236]",2466581-B1,patches_coords_5x\patches_256,True
2466581-B1,20x,data/yiyuan/patches_coords_20x/patches_256/2466581-B1.h5,True,True,,True,4444,"[4444,2]",int32,1,256,4.000030307622367,4.000143225436838,"[32995,20946]","[32995,20946]",2466581-B1,patches_coords_20x\patches_256,True
2466581-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466581-B2.h5,True,True,,True,175,"[175,2]",int32,2,256,16.000382311711483,16.001647748077627,"[7847,5462]","[7847,5462]",2466581-B2,patches_coords_5x\patches_256,True
2466581-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466581-B2.h5,True,True,,True,2334,"[2334,2]",int32,1,256,4.000095577927871,4.000045766590389,"[31388,21850]","[31388,21850]",2466581-B2,patches_coords_20x\patches_256,True
2466584-B,5x,data/yiyuan/patches_coords_5x/patches_256/2466584-B.h5,True,True,,True,206,"[206,2]",int32,2,256,16.00157535445475,16.002004738472753,"[5713,5487]","[5713,5487]",2466584-B,patches_coords_5x\patches_256,True
2466584-B,20x,data/yiyuan/patches_coords_20x/patches_256/2466584-B.h5,True,True,,True,2916,"[2916,2]",int32,1,256,4.000043756016452,4.000136674259681,"[22854,21950]","[22854,21950]",2466584-B,patches_coords_20x\patches_256,True
2466703-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2466703-B4.h5,True,True,,True,73,"[73,2]",int32,2,256,16.0,16.000206825232677,"[5814,4835]","[5814,4835]",2466703-B4,patches_coords_5x\patches_256,True
2466703-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2466703-B4.h5,True,True,,True,992,"[992,2]",int32,1,256,4.0,4.000051706308169,"[23256,19340]","[23256,19340]",2466703-B4,patches_coords_20x\patches_256,True
2466718-B,5x,data/yiyuan/patches_coords_5x/patches_256/2466718-B.h5,True,True,,True,317,"[317,2]",int32,2,256,16.0001046682018,16.001162565394303,"[9554,5161]","[9554,5161]",2466718-B,patches_coords_5x\patches_256,True
2466718-B,20x,data/yiyuan/patches_coords_20x/patches_256/2466718-B.h5,True,True,,True,4685,"[4685,2]",int32,1,256,4.00002616705045,4.000096875756842,"[38216,20645]","[38216,20645]",2466718-B,patches_coords_20x\patches_256,True
2466866-B,5x,data/yiyuan/patches_coords_5x/patches_256/2466866-B.h5,True,True,,True,206,"[206,2]",int32,2,256,16.000547825134216,16.002004738472753,"[9127,5487]","[9127,5487]",2466866-B,patches_coords_5x\patches_256,True
2466866-B,20x,data/yiyuan/patches_coords_20x/patches_256/2466866-B.h5,True,True,,True,2678,"[2678,2]",int32,1,256,4.0000273905064505,4.000136674259681,"[36509,21950]","[36509,21950]",2466866-B,patches_coords_20x\patches_256,True
2466881-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466881-B2.h5,True,True,,True,212,"[212,2]",int32,2,256,16.001132502831258,16.002004738472753,"[7947,5487]","[7947,5487]",2466881-B2,patches_coords_5x\patches_256,True
2466881-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466881-B2.h5,True,True,,True,2895,"[2895,2]",int32,1,256,4.000031456432841,4.000136674259681,"[31790,21950]","[31790,21950]",2466881-B2,patches_coords_20x\patches_256,True
2466884-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466884-B2.h5,True,True,,True,136,"[136,2]",int32,2,256,16.001716001716,16.001673840267813,"[6993,4182]","[6993,4182]",2466884-B2,patches_coords_5x\patches_256,True
2466884-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466884-B2.h5,True,True,,True,1821,"[1821,2]",int32,1,256,4.0,4.000179329308387,"[27975,16729]","[27975,16729]",2466884-B2,patches_coords_20x\patches_256,True
2466891-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466891-B2.h5,True,True,,True,435,"[435,2]",int32,2,256,16.000513241634163,16.000365296803654,"[9742,5475]","[9742,5475]",2466891-B2,patches_coords_5x\patches_256,True
2466891-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466891-B2.h5,True,True,,True,6508,"[6508,2]",int32,1,256,4.000025661423183,4.0000913242009135,"[38969,21900]","[38969,21900]",2466891-B2,patches_coords_20x\patches_256,True
2466893-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466893-B2.h5,True,True,,True,192,"[192,2]",int32,2,256,16.00092924465684,16.002517162471396,"[7533,4370]","[7533,4370]",2466893-B2,patches_coords_5x\patches_256,True
2466893-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466893-B2.h5,True,True,,True,2822,"[2822,2]",int32,1,256,4.000099558623436,4.00017160507951,"[30133,17482]","[30133,17482]",2466893-B2,patches_coords_20x\patches_256,True
2466898-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466898-B2.h5,True,True,,True,276,"[276,2]",int32,2,256,16.000089501476776,16.00223297357648,"[11173,5374]","[11173,5374]",2466898-B2,patches_coords_5x\patches_256,True
2466898-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466898-B2.h5,True,True,,True,4081,"[4081,2]",int32,1,256,4.000022375369194,4.0,"[44692,21499]","[44692,21499]",2466898-B2,patches_coords_20x\patches_256,True
2466899-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466899-B2.h5,True,True,,True,218,"[218,2]",int32,2,256,16.000624219725342,16.00239520958084,"[8010,5010]","[8010,5010]",2466899-B2,patches_coords_5x\patches_256,True
