slide_id,scale,coord_h5_path,feature_h5_path,coord_h5_read_success,feature_h5_read_success,read_error,coord_coords_exists,feature_coords_exists,features_exists,coord_count,feature_coord_count,feature_count,coord_only_coordinate_count,feature_only_coordinate_count,coord_shape,feature_coord_shape,feature_shape,coord_dtype,feature_coord_dtype,feature_dtype,all_three_counts_equal,coord_shapes_equal,coordinate_values_and_order_equal,coordinate_multiset_equal,coordinate_set_equal,same_coordinates_different_order,row_mismatch_count,first_mismatch_index,alignment_ok
2463187-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463187-B2.h5,data/yiyuan/features_biomedclip_20x/2463187-B2.h5,True,True,,True,True,True,1511,1511,1511,0,0,"[1511,2]","[1511,2]","[1511,512]",int32,int64,float32,True,True,False,True,True,True,1510,0,False
2463351-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2463351-B4.h5,data/yiyuan/features_biomedclip_5x/2463351-B4.h5,True,True,,True,True,True,175,175,175,0,0,"[175,2]","[175,2]","[175,512]",int32,int64,float32,True,True,False,True,True,True,175,0,False
2463351-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2463351-B4.h5,data/yiyuan/features_biomedclip_20x/2463351-B4.h5,True,True,,True,True,True,2436,2436,2436,0,0,"[2436,2]","[2436,2]","[2436,512]",int32,int64,float32,True,True,False,True,True,True,2434,0,False
2463370-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2463370-B2.h5,data/yiyuan/features_biomedclip_5x/2463370-B2.h5,True,True,,True,True,True,192,192,192,0,0,"[192,2]","[192,2]","[192,512]",int32,int64,float32,True,True,False,True,True,True,192,0,False
2463370-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463370-B2.h5,data/yiyuan/features_biomedclip_20x/2463370-B2.h5,True,True,,True,True,True,2726,2726,2726,0,0,"[2726,2]","[2726,2]","[2726,512]",int32,int64,float32,True,True,False,True,True,True,2725,0,False
2463379-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2463379-B4.h5,data/yiyuan/features_biomedclip_5x/2463379-B4.h5,True,True,,True,True,True,153,153,153,0,0,"[153,2]","[153,2]","[153,512]",int32,int64,float32,True,True,False,True,True,True,153,0,False
2463379-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2463379-B4.h5,data/yiyuan/features_biomedclip_20x/2463379-B4.h5,True,True,,True,True,True,2079,2079,2079,0,0,"[2079,2]","[2079,2]","[2079,512]",int32,int64,float32,True,True,False,True,True,True,2078,0,False
2463404-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2463404-B2.h5,data/yiyuan/features_biomedclip_5x/2463404-B2.h5,True,True,,True,True,True,217,217,217,0,0,"[217,2]","[217,2]","[217,512]",int32,int64,float32,True,True,False,True,True,True,217,0,False
2463404-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463404-B2.h5,data/yiyuan/features_biomedclip_20x/2463404-B2.h5,True,True,,True,True,True,2935,2935,2935,0,0,"[2935,2]","[2935,2]","[2935,512]",int32,int64,float32,True,True,False,True,True,True,2933,0,False
2463643-B,5x,data/yiyuan/patches_coords_5x/patches_256/2463643-B.h5,data/yiyuan/features_biomedclip_5x/2463643-B.h5,True,True,,True,True,True,241,241,241,0,0,"[241,2]","[241,2]","[241,512]",int32,int64,float32,True,True,False,True,True,True,240,0,False
2463643-B,20x,data/yiyuan/patches_coords_20x/patches_256/2463643-B.h5,data/yiyuan/features_biomedclip_20x/2463643-B.h5,True,True,,True,True,True,3440,3440,3440,0,0,"[3440,2]","[3440,2]","[3440,512]",int32,int64,float32,True,True,False,True,True,True,3438,0,False
2463647-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2463647-B2.h5,data/yiyuan/features_biomedclip_5x/2463647-B2.h5,True,True,,True,True,True,204,204,204,0,0,"[204,2]","[204,2]","[204,512]",int32,int64,float32,True,True,False,True,True,True,204,0,False
2463647-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463647-B2.h5,data/yiyuan/features_biomedclip_20x/2463647-B2.h5,True,True,,True,True,True,2934,2934,2934,0,0,"[2934,2]","[2934,2]","[2934,512]",int32,int64,float32,True,True,False,True,True,True,2933,0,False
2463656-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2463656-B2.h5,data/yiyuan/features_biomedclip_5x/2463656-B2.h5,True,True,,True,True,True,157,157,157,0,0,"[157,2]","[157,2]","[157,512]",int32,int64,float32,True,True,False,True,True,True,157,0,False
2463656-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463656-B2.h5,data/yiyuan/features_biomedclip_20x/2463656-B2.h5,True,True,,True,True,True,2076,2076,2076,0,0,"[2076,2]","[2076,2]","[2076,512]",int32,int64,float32,True,True,False,True,True,True,2075,0,False
2463720-B7,5x,data/yiyuan/patches_coords_5x/patches_256/2463720-B7.h5,data/yiyuan/features_biomedclip_5x/2463720-B7.h5,True,True,,True,True,True,207,207,207,0,0,"[207,2]","[207,2]","[207,512]",int32,int64,float32,True,True,False,True,True,True,207,0,False
2463720-B7,20x,data/yiyuan/patches_coords_20x/patches_256/2463720-B7.h5,data/yiyuan/features_biomedclip_20x/2463720-B7.h5,True,True,,True,True,True,3024,3024,3024,0,0,"[3024,2]","[3024,2]","[3024,512]",int32,int64,float32,True,True,False,True,True,True,3024,0,False
2464404-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2464404-B5.h5,data/yiyuan/features_biomedclip_5x/2464404-B5.h5,True,True,,True,True,True,207,207,207,0,0,"[207,2]","[207,2]","[207,512]",int32,int64,float32,True,True,False,True,True,True,207,0,False
2464404-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2464404-B5.h5,data/yiyuan/features_biomedclip_20x/2464404-B5.h5,True,True,,True,True,True,2935,2935,2935,0,0,"[2935,2]","[2935,2]","[2935,512]",int32,int64,float32,True,True,False,True,True,True,2935,0,False
2464438-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2464438-B5.h5,data/yiyuan/features_biomedclip_5x/2464438-B5.h5,True,True,,True,True,True,98,98,98,0,0,"[98,2]","[98,2]","[98,512]",int32,int64,float32,True,True,False,True,True,True,98,0,False
2464438-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2464438-B5.h5,data/yiyuan/features_biomedclip_20x/2464438-B5.h5,True,True,,True,True,True,1244,1244,1244,0,0,"[1244,2]","[1244,2]","[1244,512]",int32,int64,float32,True,True,False,True,True,True,1243,0,False
2464443-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464443-B.h5,data/yiyuan/features_biomedclip_5x/2464443-B.h5,True,True,,True,True,True,254,254,254,0,0,"[254,2]","[254,2]","[254,512]",int32,int64,float32,True,True,False,True,True,True,254,0,False
2464443-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464443-B.h5,data/yiyuan/features_biomedclip_20x/2464443-B.h5,True,True,,True,True,True,3687,3687,3687,0,0,"[3687,2]","[3687,2]","[3687,512]",int32,int64,float32,True,True,False,True,True,True,3687,0,False
2464548-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464548-B.h5,data/yiyuan/features_biomedclip_5x/2464548-B.h5,True,True,,True,True,True,337,337,337,0,0,"[337,2]","[337,2]","[337,512]",int32,int64,float32,True,True,False,True,True,True,337,0,False
2464548-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464548-B.h5,data/yiyuan/features_biomedclip_20x/2464548-B.h5,True,True,,True,True,True,4999,4999,4999,0,0,"[4999,2]","[4999,2]","[4999,512]",int32,int64,float32,True,True,False,True,True,True,4997,0,False
2464690-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464690-B2.h5,data/yiyuan/features_biomedclip_5x/2464690-B2.h5,True,True,,True,True,True,244,244,244,0,0,"[244,2]","[244,2]","[244,512]",int32,int64,float32,True,True,False,True,True,True,244,0,False
2464690-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464690-B2.h5,data/yiyuan/features_biomedclip_20x/2464690-B2.h5,True,True,,True,True,True,3451,3451,3451,0,0,"[3451,2]","[3451,2]","[3451,512]",int32,int64,float32,True,True,False,True,True,True,3450,0,False
2464812-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2464812-B3.h5,data/yiyuan/features_biomedclip_5x/2464812-B3.h5,True,True,,True,True,True,254,254,254,0,0,"[254,2]","[254,2]","[254,512]",int32,int64,float32,True,True,False,True,True,True,254,0,False
2464812-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2464812-B3.h5,data/yiyuan/features_biomedclip_20x/2464812-B3.h5,True,True,,True,True,True,3682,3682,3682,0,0,"[3682,2]","[3682,2]","[3682,512]",int32,int64,float32,True,True,False,True,True,True,3679,0,False
2464817-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464817-B.h5,data/yiyuan/features_biomedclip_5x/2464817-B.h5,True,True,,True,True,True,265,265,265,0,0,"[265,2]","[265,2]","[265,512]",int32,int64,float32,True,True,False,True,True,True,265,0,False
2464817-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464817-B.h5,data/yiyuan/features_biomedclip_20x/2464817-B.h5,True,True,,True,True,True,3919,3919,3919,0,0,"[3919,2]","[3919,2]","[3919,512]",int32,int64,float32,True,True,False,True,True,True,3918,0,False
2464879-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464879-B2.h5,data/yiyuan/features_biomedclip_5x/2464879-B2.h5,True,True,,True,True,True,268,268,268,0,0,"[268,2]","[268,2]","[268,512]",int32,int64,float32,True,True,False,True,True,True,268,0,False
2464879-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464879-B2.h5,data/yiyuan/features_biomedclip_20x/2464879-B2.h5,True,True,,True,True,True,3955,3955,3955,0,0,"[3955,2]","[3955,2]","[3955,512]",int32,int64,float32,True,True,False,True,True,True,3954,0,False
2464929-B,5x,data/yiyuan/patches_coords_5x/patches_256/2464929-B.h5,data/yiyuan/features_biomedclip_5x/2464929-B.h5,True,True,,True,True,True,291,291,291,0,0,"[291,2]","[291,2]","[291,512]",int32,int64,float32,True,True,False,True,True,True,291,0,False
2464929-B,20x,data/yiyuan/patches_coords_20x/patches_256/2464929-B.h5,data/yiyuan/features_biomedclip_20x/2464929-B.h5,True,True,,True,True,True,4295,4295,4295,0,0,"[4295,2]","[4295,2]","[4295,512]",int32,int64,float32,True,True,False,True,True,True,4294,0,False
2464943-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2464943-B2.h5,data/yiyuan/features_biomedclip_5x/2464943-B2.h5,True,True,,True,True,True,323,323,323,0,0,"[323,2]","[323,2]","[323,512]",int32,int64,float32,True,True,False,True,True,True,321,0,False
2464943-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2464943-B2.h5,data/yiyuan/features_biomedclip_20x/2464943-B2.h5,True,True,,True,True,True,4501,4501,4501,0,0,"[4501,2]","[4501,2]","[4501,512]",int32,int64,float32,True,True,False,True,True,True,4499,0,False
2465202-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465202-B3.h5,data/yiyuan/features_biomedclip_5x/2465202-B3.h5,True,True,,True,True,True,269,269,269,0,0,"[269,2]","[269,2]","[269,512]",int32,int64,float32,True,True,False,True,True,True,232,0,False
2465202-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465202-B3.h5,data/yiyuan/features_biomedclip_20x/2465202-B3.h5,True,True,,True,True,True,3876,3876,3876,0,0,"[3876,2]","[3876,2]","[3876,512]",int32,int64,float32,True,True,False,True,True,True,3875,0,False
2465243-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465243-B2.h5,data/yiyuan/features_biomedclip_5x/2465243-B2.h5,True,True,,True,True,True,348,348,348,0,0,"[348,2]","[348,2]","[348,512]",int32,int64,float32,True,True,False,True,True,True,348,0,False
2465243-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465243-B2.h5,data/yiyuan/features_biomedclip_20x/2465243-B2.h5,True,True,,True,True,True,5204,5204,5204,0,0,"[5204,2]","[5204,2]","[5204,512]",int32,int64,float32,True,True,False,True,True,True,5203,0,False
2465263-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465263-B2.h5,data/yiyuan/features_biomedclip_5x/2465263-B2.h5,True,True,,True,True,True,163,163,163,0,0,"[163,2]","[163,2]","[163,512]",int32,int64,float32,True,True,False,True,True,True,163,0,False
2465263-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465263-B2.h5,data/yiyuan/features_biomedclip_20x/2465263-B2.h5,True,True,,True,True,True,2322,2322,2322,0,0,"[2322,2]","[2322,2]","[2322,512]",int32,int64,float32,True,True,False,True,True,True,2321,0,False
2465339-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465339-B2.h5,data/yiyuan/features_biomedclip_5x/2465339-B2.h5,True,True,,True,True,True,427,427,427,0,0,"[427,2]","[427,2]","[427,512]",int32,int64,float32,True,True,False,True,True,True,427,0,False
2465339-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465339-B2.h5,data/yiyuan/features_biomedclip_20x/2465339-B2.h5,True,True,,True,True,True,6254,6254,6254,0,0,"[6254,2]","[6254,2]","[6254,512]",int32,int64,float32,True,True,False,True,True,True,6252,0,False
2465367-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465367-B3.h5,data/yiyuan/features_biomedclip_5x/2465367-B3.h5,True,True,,True,True,True,125,125,125,0,0,"[125,2]","[125,2]","[125,512]",int32,int64,float32,True,True,False,True,True,True,125,0,False
2465367-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465367-B3.h5,data/yiyuan/features_biomedclip_20x/2465367-B3.h5,True,True,,True,True,True,1600,1600,1600,0,0,"[1600,2]","[1600,2]","[1600,512]",int32,int64,float32,True,True,False,True,True,True,1599,0,False
2465396-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465396-B2.h5,data/yiyuan/features_biomedclip_5x/2465396-B2.h5,True,True,,True,True,True,165,165,165,0,0,"[165,2]","[165,2]","[165,512]",int32,int64,float32,True,True,False,True,True,True,165,0,False
2465396-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465396-B2.h5,data/yiyuan/features_biomedclip_20x/2465396-B2.h5,True,True,,True,True,True,2463,2463,2463,0,0,"[2463,2]","[2463,2]","[2463,512]",int32,int64,float32,True,True,False,True,True,True,2462,0,False
2465397-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465397-B.h5,data/yiyuan/features_biomedclip_5x/2465397-B.h5,True,True,,True,True,True,157,157,157,0,0,"[157,2]","[157,2]","[157,512]",int32,int64,float32,True,True,False,True,True,True,157,0,False
2465397-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465397-B.h5,data/yiyuan/features_biomedclip_20x/2465397-B.h5,True,True,,True,True,True,2289,2289,2289,0,0,"[2289,2]","[2289,2]","[2289,512]",int32,int64,float32,True,True,False,True,True,True,2288,0,False
2465568-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465568-B2.h5,data/yiyuan/features_biomedclip_5x/2465568-B2.h5,True,True,,True,True,True,188,188,188,0,0,"[188,2]","[188,2]","[188,512]",int32,int64,float32,True,True,False,True,True,True,188,0,False
2465568-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465568-B2.h5,data/yiyuan/features_biomedclip_20x/2465568-B2.h5,True,True,,True,True,True,2648,2648,2648,0,0,"[2648,2]","[2648,2]","[2648,512]",int32,int64,float32,True,True,False,True,True,True,2647,0,False
2465608-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465608-B2.h5,data/yiyuan/features_biomedclip_5x/2465608-B2.h5,True,True,,True,True,True,259,259,259,0,0,"[259,2]","[259,2]","[259,512]",int32,int64,float32,True,True,False,True,True,True,259,0,False
2465608-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465608-B2.h5,data/yiyuan/features_biomedclip_20x/2465608-B2.h5,True,True,,True,True,True,3741,3741,3741,0,0,"[3741,2]","[3741,2]","[3741,512]",int32,int64,float32,True,True,False,True,True,True,3738,0,False
2465625-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465625-B.h5,data/yiyuan/features_biomedclip_5x/2465625-B.h5,True,True,,True,True,True,172,172,172,0,0,"[172,2]","[172,2]","[172,512]",int32,int64,float32,True,True,False,True,True,True,172,0,False
2465625-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465625-B.h5,data/yiyuan/features_biomedclip_20x/2465625-B.h5,True,True,,True,True,True,2395,2395,2395,0,0,"[2395,2]","[2395,2]","[2395,512]",int32,int64,float32,True,True,False,True,True,True,2395,0,False
2465636-B,5x,data/yiyuan/patches_coords_5x/patches_256/2465636-B.h5,data/yiyuan/features_biomedclip_5x/2465636-B.h5,True,True,,True,True,True,230,230,230,0,0,"[230,2]","[230,2]","[230,512]",int32,int64,float32,True,True,False,True,True,True,230,0,False
2465636-B,20x,data/yiyuan/patches_coords_20x/patches_256/2465636-B.h5,data/yiyuan/features_biomedclip_20x/2465636-B.h5,True,True,,True,True,True,3335,3335,3335,0,0,"[3335,2]","[3335,2]","[3335,512]",int32,int64,float32,True,True,False,True,True,True,3335,0,False
2465639-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465639-B2.h5,data/yiyuan/features_biomedclip_5x/2465639-B2.h5,True,True,,True,True,True,137,137,137,0,0,"[137,2]","[137,2]","[137,512]",int32,int64,float32,True,True,False,True,True,True,137,0,False
2465639-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465639-B2.h5,data/yiyuan/features_biomedclip_20x/2465639-B2.h5,True,True,,True,True,True,1782,1782,1782,0,0,"[1782,2]","[1782,2]","[1782,512]",int32,int64,float32,True,True,False,True,True,True,1781,0,False
2465643-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2465643-B3.h5,data/yiyuan/features_biomedclip_5x/2465643-B3.h5,True,True,,True,True,True,251,251,251,0,0,"[251,2]","[251,2]","[251,512]",int32,int64,float32,True,True,False,True,True,True,251,0,False
2465643-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2465643-B3.h5,data/yiyuan/features_biomedclip_20x/2465643-B3.h5,True,True,,True,True,True,3735,3735,3735,0,0,"[3735,2]","[3735,2]","[3735,512]",int32,int64,float32,True,True,False,True,True,True,3733,0,False
2465661-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465661-B2.h5,data/yiyuan/features_biomedclip_5x/2465661-B2.h5,True,True,,True,True,True,189,189,189,0,0,"[189,2]","[189,2]","[189,512]",int32,int64,float32,True,True,False,True,True,True,189,0,False
2465661-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465661-B2.h5,data/yiyuan/features_biomedclip_20x/2465661-B2.h5,True,True,,True,True,True,2618,2618,2618,0,0,"[2618,2]","[2618,2]","[2618,512]",int32,int64,float32,True,True,False,True,True,True,2618,0,False
2465795-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2465795-B4.h5,data/yiyuan/features_biomedclip_5x/2465795-B4.h5,True,True,,True,True,True,293,293,293,0,0,"[293,2]","[293,2]","[293,512]",int32,int64,float32,True,True,False,True,True,True,293,0,False
2465795-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2465795-B4.h5,data/yiyuan/features_biomedclip_20x/2465795-B4.h5,True,True,,True,True,True,4156,4156,4156,0,0,"[4156,2]","[4156,2]","[4156,512]",int32,int64,float32,True,True,False,True,True,True,4155,0,False
2465827-B5,5x,data/yiyuan/patches_coords_5x/patches_256/2465827-B5.h5,data/yiyuan/features_biomedclip_5x/2465827-B5.h5,True,True,,True,True,True,211,211,211,0,0,"[211,2]","[211,2]","[211,512]",int32,int64,float32,True,True,False,True,True,True,211,0,False
2465827-B5,20x,data/yiyuan/patches_coords_20x/patches_256/2465827-B5.h5,data/yiyuan/features_biomedclip_20x/2465827-B5.h5,True,True,,True,True,True,3054,3054,3054,0,0,"[3054,2]","[3054,2]","[3054,512]",int32,int64,float32,True,True,False,True,True,True,3053,0,False
2465843-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465843-B2.h5,data/yiyuan/features_biomedclip_5x/2465843-B2.h5,True,True,,True,True,True,269,269,269,0,0,"[269,2]","[269,2]","[269,512]",int32,int64,float32,True,True,False,True,True,True,269,0,False
2465843-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465843-B2.h5,data/yiyuan/features_biomedclip_20x/2465843-B2.h5,True,True,,True,True,True,3656,3656,3656,0,0,"[3656,2]","[3656,2]","[3656,512]",int32,int64,float32,True,True,False,True,True,True,3655,0,False
2465989-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2465989-B2.h5,data/yiyuan/features_biomedclip_5x/2465989-B2.h5,True,True,,True,True,True,205,205,205,0,0,"[205,2]","[205,2]","[205,512]",int32,int64,float32,True,True,False,True,True,True,205,0,False
2465989-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2465989-B2.h5,data/yiyuan/features_biomedclip_20x/2465989-B2.h5,True,True,,True,True,True,2922,2922,2922,0,0,"[2922,2]","[2922,2]","[2922,512]",int32,int64,float32,True,True,False,True,True,True,2920,0,False
2466152-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466152-B2.h5,data/yiyuan/features_biomedclip_5x/2466152-B2.h5,True,True,,True,True,True,155,155,155,0,0,"[155,2]","[155,2]","[155,512]",int32,int64,float32,True,True,False,True,True,True,155,0,False
2466152-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2466152-B2.h5,data/yiyuan/features_biomedclip_20x/2466152-B2.h5,True,True,,True,True,True,2250,2250,2250,0,0,"[2250,2]","[2250,2]","[2250,512]",int32,int64,float32,True,True,False,True,True,True,2248,0,False
2466159-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2466159-B2.h5,data/yiyuan/features_biomedclip_5x/2466159-B2.h5,True,True,,True,True,True,234,234,234,0,0,"[234,2]","[234,2]","[234,512]",int32,int64,float32,True,True,False,True,True,True,234,0,False
