slide_id,issue_type,severity,scale,observed,expected_or_reference,details
2488916-B2,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
2489182-B2,patch_footprint_out_of_bounds,warning,5x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
2489203-B,patch_footprint_out_of_bounds,warning,5x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
2489203-B,patch_footprint_out_of_bounds,warning,20x,3,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
2489331-B2,patch_footprint_out_of_bounds,warning,20x,19,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25012485B2,patch_footprint_out_of_bounds,warning,5x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25012485B2,patch_footprint_out_of_bounds,warning,20x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25012785B2,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25012919B8,patch_footprint_out_of_bounds,warning,5x,4,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25012919B8,patch_footprint_out_of_bounds,warning,20x,6,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013023B2,patch_footprint_out_of_bounds,warning,5x,3,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013023B2,patch_footprint_out_of_bounds,warning,20x,3,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013352B2,patch_footprint_out_of_bounds,warning,5x,11,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013352B2,patch_footprint_out_of_bounds,warning,20x,9,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013465B2,patch_footprint_out_of_bounds,warning,20x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013871B6,patch_footprint_out_of_bounds,warning,5x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25013871B6,patch_footprint_out_of_bounds,warning,20x,17,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25014160B2,patch_footprint_out_of_bounds,warning,5x,5,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25014160B2,patch_footprint_out_of_bounds,warning,20x,2,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25014684B,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25015204B2,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25015811B4,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25015811B4,patch_footprint_out_of_bounds,warning,20x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25015863B2,patch_footprint_out_of_bounds,warning,20x,11,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25017320B2,patch_footprint_out_of_bounds,warning,20x,6,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25017518B2,patch_footprint_out_of_bounds,warning,5x,7,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25017518B2,patch_footprint_out_of_bounds,warning,20x,16,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
25017538B4,patch_footprint_out_of_bounds,warning,5x,1,0,"Full patch footprint, using the dimension-derived actual level downsample, crosses a WSI boundary; existing generation code uses use_padding=True, so this is a boundary/padding audit flag rather than automatic regeneration evidence."
